AmarulaRecognizer/datasets/1000ibac-split-test/043522c91394c0594e3604f1cc9661c9efcbd2b9a275e1d620d02b48134dbbb6-left.png,2640,2640,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0bb465437f43d3f8df80b97ea25e85f17ebeee7db0536f5dfd647131cee3f5b1-left.png,2583,2583,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/10bc3058d09a752debfd6511e146869a5f34ba50183b7ca19ca63bd622bed023-left.png,5146,5146,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/062e31c26d1eabed4742cc05609c6f532edad7c95f4c79f77ee8f17911faa8de-left.png,1311,4332,0.3026315789473684
AmarulaRecognizer/datasets/1000ibac-split-test/0cd57ca4df33938af3faa0ef9c1daba0c8c9a3d0152950fe4e111b976dc8c9a7-right.png,2862,3657,0.782608695652174
AmarulaRecognizer/datasets/1000ibac-split-test/0a4aa6276008aea348c044e346683d6bd5fcbcfaf3a25b7d48a0312cdc53a75a-left.png,18923,21456,0.8819444444444444
AmarulaRecognizer/datasets/1000ibac-split-test/08b15bcd16ccb6cee38788bb384cea4ca529548c6d189ce493e0e704f5d6f179-left.png,2430,2430,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0b178c38d5c763a1d8f9850de55c3786334b2c3fc6c600478c42492ac929cb20-right.png,11880,11880,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/17d49aa11996027102072f4fd146361fcaf49a8c056abd9a5ac9967e754d4e71-left.png,2392,2392,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/06509d369d094d0b11223427e6910fdd5cc55db251032bc943da345b26cb5155-left.png,6804,6804,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0d135ec13876d29a7d037732c6b1a78298ead73d44872c51866f86ec9b86a457-left.png,2808,2808,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c2e3657186f563a68e63875a74656575b26cb6b6cb07edc35ccb1e432ecb775-right.png,5124,5124,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c7ce501ee1f96f9251bfa1416351aa59b602294465c906504b47e643cd69fb7-left.png,4087,4087,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/061076f1bce736871c54038f53350f81cdaf70401e0b7f5c4e2b5323135f7200-right.png,10384,10384,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0a2d26a7469aca4a09d088e8c719b96fff48dfbb16504ba4dc4b7536d59083f5-left.png,1768,3848,0.4594594594594595
AmarulaRecognizer/datasets/1000ibac-split-test/0c7199ae142e1afa26ece590ccaa3a4bbce59bcaf19704b55c4df0b3b47767c9-right.png,9222,10812,0.8529411764705882
AmarulaRecognizer/datasets/1000ibac-split-test/00d04d3db0460d442633d69882b4aa51b6d3cabf0d1b66dcec468698aab42e25-left.png,1598,1927,0.8292682926829268
AmarulaRecognizer/datasets/1000ibac-split-test/06d227570fb1893127e1ed9e5271353f3c2e1a3fc529c9967676890eef9a7c4d-left.png,9898,9898,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/03d7bc268aa48d00a9b554a66b2309bf999254f21c25423249c1db8393e9507d-right.png,2254,2254,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07fde615ef47617dce1e1851115d8871655e81a537bc89aba5edf53ccbea48c0-right.png,2915,2915,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/091088891957c5c90ed024eae6ec70919b5d3fd88b5cf6e641af8644071ce528-right.png,5668,12753,0.4444444444444444
AmarulaRecognizer/datasets/1000ibac-split-test/136e0e9001e75f6270352531c0a358f4584e0ca8ab542efdadecee0b71105863-right.png,1683,3723,0.4520547945205479
AmarulaRecognizer/datasets/1000ibac-split-test/0cd57ca4df33938af3faa0ef9c1daba0c8c9a3d0152950fe4e111b976dc8c9a7-left.png,3009,3723,0.8082191780821918
AmarulaRecognizer/datasets/1000ibac-split-test/0ae2fc92052718bb7c865c755be0b98f444e54ac5fc771438d77e4b2dec0582d-left.png,6160,6160,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c21f2f0cfe488261a69374ac97ff6de276cbce3820f55b60d077e6260250883-right.png,3672,3672,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/079cf610fcf018251edaeec7f4a475f882ed53031657e7ac2922052e0edfa6ab-right.png,5015,5015,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0995f1307b8fcf711c9ce02b28eee1b7aa769d6a4dc86e7306905c1020ff2788-left.png,18923,21082,0.8975903614457831
AmarulaRecognizer/datasets/1000ibac-split-test/19656a168566b7cd3de83fc7babf664275434bfa8bf75d56c804d9ee49294742-left.png,12753,12753,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/113de63bf85b6e442274bd2640fe43f91ca61b2e0a013d8eac04d571122371c6-left.png,2520,6790,0.3711340206185567
AmarulaRecognizer/datasets/1000ibac-split-test/1272ace94c204553c41100d0ef16966b9b6909d2f14a7800774c923c8b5f9e4c-left.png,10416,10416,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0834d6f421757844af5816d4e9d56c78122819b363b06e48598ac3f0866d9113-right.png,2150,2150,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/08a7f20efb6c545a6b46ddadb31ce38ae28c630118f39ad8d8ccf96e04c1403f-right.png,13000,13000,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/05827b481d59f7fb4eeb3a1fdfef6be679ec2bba5b962114a6985c85c1c0f868-left.png,2430,5994,0.40540540540540543
AmarulaRecognizer/datasets/1000ibac-split-test/0b99bd3ba19b031c80f69e42d644ed8e1411c6fdaef935feb9f7ed6837c1a041-left.png,4420,6596,0.6701030927835051
AmarulaRecognizer/datasets/1000ibac-split-test/02368dba9b157939537623d18f489aed7c001a4fa8d85b23ac606d5ef6c96231-left.png,11349,14742,0.7698412698412699
AmarulaRecognizer/datasets/1000ibac-split-test/00d04d3db0460d442633d69882b4aa51b6d3cabf0d1b66dcec468698aab42e25-right.png,988,2860,0.34545454545454546
AmarulaRecognizer/datasets/1000ibac-split-test/147dd67ac28e98ac4c3852e53387149279b4961a37616187392fe9863ff5083a-left.png,3150,3150,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/01576251b73634792ed620b73023c9f7d77759c928939d6a51ebbd7860a5c445-right.png,2544,2650,0.96
AmarulaRecognizer/datasets/1000ibac-split-test/0088e2334dbbcee97b6682aea99c046c184bc93422a9d10de2438d5148a668c3-right.png,5698,5698,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0a7f9cffff6a5079b5dd243e606383b7a6de7934666f110ca78924a9ab2e8f66-left.png,4554,4554,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/01b15a0f39403597da6f8b13f35787c3efd3a6d6eb93bffca8577811405359d6-right.png,3825,3825,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0afd8187d7aa3020b559777040ecdc4bfeda35e1b7966c43a69c1779ce9df947-right.png,7298,7298,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/119d3ce387bb1de71ae18e52c99961964027c2c647f224802a63dadba51f9ea1-left.png,3763,3763,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0a7f9cffff6a5079b5dd243e606383b7a6de7934666f110ca78924a9ab2e8f66-right.png,3776,3776,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07e7a3c914b182dbef870922b199d8f5988327a228661702a49320c3c6040293-left.png,13680,19320,0.7080745341614907
AmarulaRecognizer/datasets/1000ibac-split-test/001cb84338fc3dee2983c7e0c71c688977e8d1c13d99c483cc1ab3564eb8b701-left.png,2301,2301,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/09db981bebc80b03ce5e551ecb539078c0548a90705cc9511fb09615455dbe99-right.png,4697,6699,0.7011494252873564
AmarulaRecognizer/datasets/1000ibac-split-test/09db981bebc80b03ce5e551ecb539078c0548a90705cc9511fb09615455dbe99-left.png,5082,6391,0.7951807228915663
AmarulaRecognizer/datasets/1000ibac-split-test/150df31144a4d7cbdb862cf4edecba758e1d59f250a4b05fba76531a3ae95069-left.png,8118,8118,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/019c952040cbe5607c980c08593c908dc5cf5b584ba623aca6197ed0ae3d2c68-right.png,3408,3408,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/099ba19b796603fdd0de6aa93fbcb4f1c71d6867f5c75e7474a47af723719552-right.png,5720,5720,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/152db4da5187b40ec18ba884c51ef3d0bc54b45bb1a4379430ab5ea01891bb72-right.png,2296,2296,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/04a53a993a4a7762175182c93a1b8076159c99c22660a0513dde1707e0541343-left.png,4130,4661,0.8860759493670886
AmarulaRecognizer/datasets/1000ibac-split-test/02406f81f8ec9fb1a77191e938921f4fe269b2c819babee4664b98b094b0ffc2-right.png,14375,14375,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/090e557685ff4b323a7432fdf0f3d93f83aebe1a4d4a831b6be45b897b63901f-left.png,5160,5160,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/06f100ebfca5cc22ec706a80722a36f08df76a7c753df3c7eeba3f291cb10b85-left.png,1815,2805,0.6470588235294118
AmarulaRecognizer/datasets/1000ibac-split-test/06857ca71494b1fb64e7a4debad96e7390c0d153c096b7a422058165cbacfdaf-left.png,2640,5360,0.4925373134328358
AmarulaRecognizer/datasets/1000ibac-split-test/047d12d5768de1b43580f164ac27fb5c713db88e47e6a8f7a7daa3f505315cbc-left.png,7344,13716,0.5354330708661418
AmarulaRecognizer/datasets/1000ibac-split-test/1172f845f00fdf87f5026e2f4b45fcc817019951d2de06a21ed8000311ab698e-left.png,6006,6006,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0398e6aaf40472d386bb7aba8e1538f50e87d13bb06008fb26490aa171bee9ef-left.png,6480,6480,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0398e6aaf40472d386bb7aba8e1538f50e87d13bb06008fb26490aa171bee9ef-left.png,3551,3551,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/070bfa39476e806174a2ffc0ab6c12cbd45f8fbb40ed1af6f49bdacc91d48518-right.png,11130,11130,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/09157e180de83be4abe987887cde76df3f149b5dee928f99d399ed678f362c09-right.png,4154,4154,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0a3bc1685235053641b9812073031d30a9acac38beacd2c878c70f9d7092a3f8-left.png,3060,3120,0.9807692307692307
AmarulaRecognizer/datasets/1000ibac-split-test/00baa17df8875097e8daa2c87463e0d6784eef1534ce35bacff10e66926024ef-right.png,4347,4347,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/091088891957c5c90ed024eae6ec70919b5d3fd88b5cf6e641af8644071ce528-left.png,5184,12636,0.41025641025641024
AmarulaRecognizer/datasets/1000ibac-split-test/159a9177f4321ea97b78ba3dea2b61c703f27c10c1b16b170f858c187ff51c0f-right.png,4480,4480,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/01b1ce53f0b753c74d91c07672ec2638e57ab0a3c83cd761da2ddca76fc8258d-left.png,1258,5084,0.24744295830055074
AmarulaRecognizer/datasets/1000ibac-split-test/061076f1bce736871c54038f53350f81cdaf70401e0b7f5c4e2b5323135f7200-left.png,11187,11187,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0b99bd3ba19b031c80f69e42d644ed8e1411c6fdaef935feb9f7ed6837c1a041-right.png,5475,6600,0.8295454545454546
AmarulaRecognizer/datasets/1000ibac-split-test/1272ace94c204553c41100d0ef16966b9b6909d2f14a7800774c923c8b5f9e4c-right.png,10492,10492,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/051be71558dfde6e0eb1b72320eef44eac1eda40c985575801bc3dd3da9bb706-left.png,4565,4565,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0b2f5e6512af30c48950ad27333566189c2fb774abb23f3d320360a6fcf85a83-right.png,2280,3363,0.6779661016949152
AmarulaRecognizer/datasets/1000ibac-split-test/175771d5b49172b98f9ed4c68780101c4b095f9dc0e3cd0abea0bce909b7daf4-right.png,4895,4895,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/09d41163af7139ce449b40abefb28d91a0591437b1b82859a3f64b1708d9ed3c-right.png,3886,7236,0.5370370370370371
AmarulaRecognizer/datasets/1000ibac-split-test/040a1100d8eca93251cac1ec9b6543bf9b66f483e6487970437442060b16a67f-right.png,3619,4851,0.746031746031746
AmarulaRecognizer/datasets/1000ibac-split-test/1447948e3fba2af4d3e6c4e73e1d8550a8b233ad0bf74271fd73ab32e7177470-right.png,3950,3950,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/098b08269476a638dea996f27f60867ba959ebc8024adb00c5374543aaa95c64-left.png,2142,3315,0.6461538461538462
AmarulaRecognizer/datasets/1000ibac-split-test/0a526298ad6720f3728f39e266534a071c680e52538d303aa86b890fac41f59a-left.png,4446,4446,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07dcd4e68a9bde7deb0be62420a0fed9958e282e173a64ce5e835685d949ec3e-right.png,2419,4897,0.4939759036144578
AmarulaRecognizer/datasets/1000ibac-split-test/06e663772ad1d46b691900978d5ec58ded12310eb36f890328c28ff612fe344f-right.png,6970,6970,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/136e0e9001e75f6270352531c0a358f4584e0ca8ab542efdadecee0b71105863-left.png,1326,3723,0.3561643835616438
AmarulaRecognizer/datasets/1000ibac-split-test/01b1ce53f0b753c74d91c07672ec2638e57ab0a3c83cd761da2ddca76fc8258d-right.png,3723,4891,0.7611940298507462
AmarulaRecognizer/datasets/1000ibac-split-test/05d08bea967a39df23f04fd6afb8a776d461b8ed88ac1cbb69cad268c5912343-left.png,4032,8316,0.48484848484848486
AmarulaRecognizer/datasets/1000ibac-split-test/09d887dc3c937c42641d78872f37226cb717d825878853736f9ff90b98e605c6-right.png,2226,2226,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07841008e076368d1325b4d32f40e17d8b7bd7a4605baff7675f2b0468887be2-left.png,14616,23352,0.6258992805755396
AmarulaRecognizer/datasets/1000ibac-split-test/0088e2334dbbcee97b6682aea99c046c184bc93422a9d10de2438d5148a668c3-left.png,4680,5400,0.8666666666666667
AmarulaRecognizer/datasets/1000ibac-split-test/0afdd614d5788b0b792e46db1f8b99c906d0253f52e378b8ac39974d5e7aa88c-left.png,5328,5328,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07fde615ef47617dce1e1851115d8871655e81a537bc89aba5edf53ccbea48c0-left.png,3233,3233,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/043dd6df9ecf537952355391a6e482fb540821aa58f90e52720426bd569d5d98-right.png,3337,6674,0.5
AmarulaRecognizer/datasets/1000ibac-split-test/051be71558dfde6e0eb1b72320eef44eac1eda40c985575801bc3dd3da9bb706-right.png,4590,4590,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c9e4067e1548d9f537b94504f63d9613c0d5b00b44e168ddc0cc2dcc905cbdd-right.png,2394,2622,0.9130434782608695
AmarulaRecognizer/datasets/1000ibac-split-test/001ff5226f8681f2766062730212ecdb2ed6c8766a5bb6f2fcde2a60b24d0c68-right.png,6308,6474,0.9743589743589743
AmarulaRecognizer/datasets/1000ibac-split-test/07f469a869f585d0078d0722c100676329defb89367342a9e9eafd2cf864c15a-left.png,5056,5056,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/04360282646514d60ded578ff6581e01792a73b7e3157e2b699db6bcb927d1a9-right.png,4928,7854,0.6274509803921569
AmarulaRecognizer/datasets/1000ibac-split-test/113de63bf85b6e442274bd2640fe43f91ca61b2e0a013d8eac04d571122371c6-right.png,3024,7056,0.42857142857142855
AmarulaRecognizer/datasets/1000ibac-split-test/08d4bac7fefb208941e1a5b30b2ec91011561d46b80c97878a01fd3f89c64152-right.png,6000,6000,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0a30114fd1e26adb9dde08d7e6df7ca7daaa75fb8caae6f0737c128d1f8b1f12-left.png,1113,3710,0.3
AmarulaRecognizer/datasets/1000ibac-split-test/09533ba40b52aee0d6819620100d04bef8cabb49013441aafe9a6bcebe01e742-right.png,6020,6020,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c2a31c4a08918ec3ad16a3c4d9b10557a72c5a535589d150c96a8df73da6e38-left.png,2756,3796,0.726027397260274
AmarulaRecognizer/datasets/1000ibac-split-test/060f6ff2baa6e939e49412d9eafb95f91063a744b7b75307aca874830aa2a6da-left.png,9800,9800,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/00dfdfb79291d5258bf050e07b8e16fdfd668ee10f4b3c3ef832b07ab8d2b35c-left.png,14430,15340,0.940677966101695
AmarulaRecognizer/datasets/1000ibac-split-test/09692f858878af9bda67c9eff4db84575b1f675f884ab76fc004d8c7a50958f8-left.png,6248,7656,0.8160919540229885
AmarulaRecognizer/datasets/1000ibac-split-test/01417db0d099ccc63690844319ab4330568a394ed9b736e719d4c41214d82a63-left.png,4140,4968,0.8333333333333334
AmarulaRecognizer/datasets/1000ibac-split-test/175771d5b49172b98f9ed4c68780101c4b095f9dc0e3cd0abea0bce909b7daf4-left.png,4399,4399,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/152c0c0bc3e3dd5909b376bc06b8067d2836b0a59459dd5a7e08c8cab1a9cfe2-left.png,2750,2750,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/02de6bd27d63950ffebd8449cc06c57f03eddddc1c2e49c0b46766c61399b733-left.png,6314,6560,0.9625
AmarulaRecognizer/datasets/1000ibac-split-test/053a70440352642baf3ec777d46e388b5eda01d9c0897e0d03f9485620611508-right.png,4288,6432,0.6666666666666666
AmarulaRecognizer/datasets/1000ibac-split-test/147dd67ac28e98ac4c3852e53387149279b4961a37616187392fe9863ff5083a-right.png,2520,2520,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/08e7954b86947c8ccf1a170e971d750fa771de78c1d3db9179a067ba289721d7-right.png,3016,3016,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/09157e180de83be4abe987887cde76df3f149b5dee928f99d399ed678f362c09-left.png,4686,4686,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0d1f6704388ad5447940e8b9658d675b3e3eae34cb7b96e9ec22f4983ee909c0-left.png,3920,3920,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/04612b863d06baa8984ea3582ea334d1f46dcec735ef3cfa4b073b868bafbd11-right.png,1836,3774,0.4864864864864865
AmarulaRecognizer/datasets/1000ibac-split-test/159de8fc9b374e95ebb7b1710bff6034f7c571106fff6a5c7cb458a51d51543e-right.png,3111,5368,0.5795454545454546
AmarulaRecognizer/datasets/1000ibac-split-test/090791f2d75953c2cfd02611eb344dd80b9e441f81fa0bece983e6f66c2da0ce-left.png,2480,2480,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c94e4b420c643d0dda6026e5ae51477e51e2a136b8c2b72bfc71c56be13baf3-right.png,969,3060,0.31666666666666665
AmarulaRecognizer/datasets/1000ibac-split-test/04612b863d06baa8984ea3582ea334d1f46dcec735ef3cfa4b073b868bafbd11-left.png,2145,4510,0.47560975609756095
AmarulaRecognizer/datasets/1000ibac-split-test/10bc3058d09a752debfd6511e146869a5f34ba50183b7ca19ca63bd622bed023-right.png,2516,4810,0.5230769230769231
AmarulaRecognizer/datasets/1000ibac-split-test/0d7d19ae484a816dee47bb44607424a5bc6d9db70b95f241b3eefedfc96d4d42-right.png,3965,4697,0.8441558441558441
AmarulaRecognizer/datasets/1000ibac-split-test/04e76448795ffeecb413afdc70c98ba396d68b133ff131bd06c8d26b7b7a4564-right.png,7998,7998,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/07e7a3c914b182dbef870922b199d8f5988327a228661702a49320c3c6040293-right.png,10340,16940,0.6103896103896104
AmarulaRecognizer/datasets/1000ibac-split-test/07e7a3c914b182dbef870922b199d8f5988327a228661702a49320c3c6040293-right.png,7350,7350,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0613d0106b056750e1611c93092e3be9357ef92a57684dafde1b78023ff65038-right.png,2112,2420,0.8727272727272727
AmarulaRecognizer/datasets/1000ibac-split-test/059c14f113b9caf7ed78d1279db467210a8a88a2b144b076da396b8154c63301-left.png,2106,2106,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/08d4bac7fefb208941e1a5b30b2ec91011561d46b80c97878a01fd3f89c64152-left.png,6083,6083,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/040b51147148d1dbd4cb96b4821eea638ebdfda9c5636f8aa3b998cf44f6515e-left.png,4661,4661,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/02406f81f8ec9fb1a77191e938921f4fe269b2c819babee4664b98b094b0ffc2-left.png,14875,14875,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/040a1100d8eca93251cac1ec9b6543bf9b66f483e6487970437442060b16a67f-left.png,4125,5250,0.7857142857142857
AmarulaRecognizer/datasets/1000ibac-split-test/01576251b73634792ed620b73023c9f7d77759c928939d6a51ebbd7860a5c445-left.png,2704,2704,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/033ddc886ca23043209128d7e2a541126f7e00896c4f7e1f005c40edd7b7175f-left.png,4480,4480,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/126ec1f579c56ffb8b4de09c6e0d9ff30dd343442ccd56fd7a78ba6b13866a1b-right.png,3696,3696,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/09533ba40b52aee0d6819620100d04bef8cabb49013441aafe9a6bcebe01e742-left.png,4851,5082,0.9545454545454546
AmarulaRecognizer/datasets/1000ibac-split-test/05fa9765052daf9fbe299ce9ea13cdbab9f732130a2aa7292967e14a2b074328-right.png,3174,6210,0.5111111111111111
AmarulaRecognizer/datasets/1000ibac-split-test/0a0333bfc1f9fc20c57ba27f86bfdd8b7d05ffd10de5789664db913635521f9b-left.png,1950,2500,0.78
AmarulaRecognizer/datasets/1000ibac-split-test/07dcd4e68a9bde7deb0be62420a0fed9958e282e173a64ce5e835685d949ec3e-left.png,3416,5124,0.6666666666666666
AmarulaRecognizer/datasets/1000ibac-split-test/0673f039bb547a887ffdd458d7a9437834e0fbe210a674e5d5d3a6f5930e1e43-right.png,4096,6720,0.6095238095238096
AmarulaRecognizer/datasets/1000ibac-split-test/02cf48b0fbeea9781b2ed2c3013ab34154baff4d5686df7c0fc55ecd9ab5c54a-right.png,2701,6862,0.39361702127659576
AmarulaRecognizer/datasets/1000ibac-split-test/05ed2ad4ec9794eb6655f7f92d8c97b44b41e9a783477ed01fe4687ea3b3ab24-right.png,4240,8480,0.5
AmarulaRecognizer/datasets/1000ibac-split-test/05806108572011e75029ea2f53d2ebf336d175fde108c3a6105642cc3f817925-left.png,2850,2850,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/159bfd31fc295f40de8325f58081249dcd481a3426382cebc408ed25eb4b7482-right.png,2300,2950,0.7796610169491526
AmarulaRecognizer/datasets/1000ibac-split-test/0c7199ae142e1afa26ece590ccaa3a4bbce59bcaf19704b55c4df0b3b47767c9-left.png,8240,10609,0.7766990291262136
AmarulaRecognizer/datasets/1000ibac-split-test/06f100ebfca5cc22ec706a80722a36f08df76a7c753df3c7eeba3f291cb10b85-right.png,1749,2703,0.6470588235294118
AmarulaRecognizer/datasets/1000ibac-split-test/0b01c3f213ebc76e0ff7a4b123f647fd84a2e7e80403ed3f250755d23ff2ccda-right.png,5166,10414,0.49606299212598426
AmarulaRecognizer/datasets/1000ibac-split-test/0c90b861f8342c1e0d7c2d4ba396898ff03c2d70ae920360330dc8a7438c3a02-left.png,3904,3904,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0afdd614d5788b0b792e46db1f8b99c906d0253f52e378b8ac39974d5e7aa88c-right.png,5576,5576,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0754b680bd5da6725a440c82b353b2978ef3ce70b0e085f2f99f6abb8088bf39-right.png,2772,2772,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/15bfc3653794a34e8853e5b739637cbff8fa671124c172321d45c9062a34f4bd-left.png,7000,7000,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/01b938a7b0088fc6a040eef362c34723115d6c3957ecad4381d39a6ec0ae98e8-left.png,2397,2703,0.8867924528301887
AmarulaRecognizer/datasets/1000ibac-split-test/0a22d99f172911f7c4c9267329e53c91b5410d0f1f5ffefc8030f12593873bae-left.png,6232,6232,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/0c94e4b420c643d0dda6026e5ae51477e51e2a136b8c2b72bfc71c56be13baf3-left.png,1080,3618,0.29850746268656714
AmarulaRecognizer/datasets/1000ibac-split-test/06509d369d094d0b11223427e6910fdd5cc55db251032bc943da345b26cb5155-right.png,7921,7921,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/06509d369d094d0b11223427e6910fdd5cc55db251032bc943da345b26cb5155-right.png,3293,7921,0.4157303370786517
AmarulaRecognizer/datasets/1000ibac-split-test/152db4da5187b40ec18ba884c51ef3d0bc54b45bb1a4379430ab5ea01891bb72-left.png,2520,2520,1.0
AmarulaRecognizer/datasets/1000ibac-split-test/03480f3edc586496ad472c445fe49bda956a510d6e7dc157a75da1e02c8081a5-left.png,7614,9964,0.7641509433962265
